row_id,county_code,year,state,population,renter_occupied_households,pct_renter_occupied,median_gross_rent,median_household_income,median_property_value,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,evictions
449,d68a899,b,a8981de,12781.0,908.0,15.767000000000001,619.0,30703.0,71855.0,28.923000000000002,0.5728509424104811,0.4213217859582848,0.0037977735803560665,0.0,0.0009142788249005344,0.0,0.0011152192259775752,0.0,19.039,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.355,0.079,0.293,0.109,0.349,0.271,0.145,0.121,0.085,0.35200000000000004,10.766827188390256,19.28,31.14,296,6530.0,4350.0,0.514,0.218,0.19899999999999998,0.255,0.365,0.259,0.121,10.835427136,11.228015075,0
450,8607ccb,b,a8981de,31569.0,5638.0,48.801,550.0,24233.0,69514.0,38.99,0.2397838939042901,0.7216785172165854,0.024466725253655033,0.0,0.007210194135975074,0.0,0.0064612127506591035,0.0003994567388351841,36.953,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.344,0.125,0.302,0.076,0.408,0.22899999999999998,0.147,0.141,0.135,0.365,12.301005927815707,17.9,26.0,465,3229.0,1769.0,0.519,0.276,0.125,0.239,0.337,0.25,0.174,14.359040998,11.857579105,269
451,c804ebf,b,dc52510,19141.0,2352.0,27.131,546.0,31834.0,85134.0,33.574,0.8201425900186987,0.1096623236373454,0.04911656184067115,0.0008999370044096912,0.007409481336306459,0.0,0.010969232153749238,0.0017998740088193824,21.508000000000003,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.387,0.085,0.314,0.10800000000000001,0.304,0.297,0.11900000000000001,0.1,0.131,0.308,12.440787295374784,nan,27.2,326,6450.0,4840.0,0.507,0.245,0.152,0.1860696517412935,0.3810945273631841,0.30845771144278605,0.12437810945273632,12.535702951,9.8381466201,1
452,0e2b927,a,56f170e,28554.0,2729.0,24.377,635.0,48060.0,95252.0,26.491,0.9470912161824524,0.009054657751926362,0.0273138848079633,0.0015091096253210606,0.002768366663668436,0.0,0.011563177725142164,0.0006995872435263193,9.16,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.503,0.040999999999999995,0.151,0.061,0.35700000000000004,0.179,0.131,0.061,nan,0.305,13.393796520734494,nan,10.37,263,3549.0,2610.0,0.513,0.235,0.179,0.08408408408408409,0.4874874874874875,0.2712712712712713,0.15715715715715714,11.655461742,10.988432305,53
453,6983e07,a,930f257,7262.0,648.0,29.77,432.0,37292.0,69624.0,28.517,0.15273998051837198,0.009148331509022806,0.8329500607545616,0.0,0.0,0.0,0.0051616272180436025,0.0,13.53,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Mining-dependent,0.562,0.042,0.33399999999999996,0.12300000000000001,0.297,nan,0.08900000000000001,0.09,nan,0.248,8.145793687103144,nan,29.38,328,7360.0,7099.0,0.413,0.20800000000000002,0.132,0.38492462311557785,0.3276381909547739,0.13768844221105528,0.14974874371859295,13.503673794000001,4.5012245979,0
454,cd05159,b,c8ee9c4,31033.0,3648.0,27.035999999999998,653.0,42661.0,112964.0,29.265,0.8590304831519338,0.0710369894373268,0.04854612635045584,0.0005020281939033698,0.005552431824571268,0.0,0.013404152777219968,0.001927788264588939,11.967,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.467,0.062,0.237,0.07200000000000001,0.301,0.248,0.111,0.091,nan,0.34600000000000003,13.986620423559,nan,26.26,338,3470.0,4409.0,0.504,0.24100000000000002,0.142,0.182,0.41700000000000004,0.268,0.133,10.94439541,10.270400385,1
455,8238c61,a,ea48b30,106317.0,15594.0,32.507,751.0,41311.0,169603.0,32.047,0.8888745238829275,0.0031625113124421947,0.051574791403538434,0.013087625431364555,0.00792616828935984,0.0008950503714459043,0.033982079102562825,0.0004972502063588357,13.799000000000001,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.41,0.075,0.209,0.07200000000000001,0.342,0.243,0.12300000000000001,0.07,0.146,0.207,7.835304603067407,3.7,16.05,231,1669.0,1569.0,0.507,0.195,0.23,0.11177644710578842,0.32335329341317365,0.40718562874251496,0.15768463073852296,10.218971296,12.792361878,187
456,450ca9f,b,f2c60ec,16981.0,1634.0,23.363000000000003,630.0,44243.0,127867.0,31.21,0.9429600660755688,0.012528485137972554,0.022907524056880717,0.0003980455961230359,0.0012040879282721837,0.0,0.020001791205182556,0.0,16.938,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.446,0.064,0.243,0.075,0.375,0.254,0.127,0.11,nan,0.342,13.079381074256725,nan,16.32,251,3399.0,3369.0,0.508,0.221,0.154,0.20239282153539384,0.3908275174476571,0.25523429710867396,0.1515453639082752,9.7537906777,10.758726687000001,24
457,cf0d89f,a,2af7250,18167.0,2120.0,25.947,603.0,45690.0,76179.0,31.245,0.9732667742771168,0.005201171758235188,0.011040035073035609,0.0007971144457065423,0.0032183495745401643,0.0,0.0064765548713656565,0.0,12.128,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.531,0.062,0.151,0.032,0.325,nan,0.111,0.08,nan,0.24100000000000002,13.753936306480384,nan,18.39,359,4489.0,3030.0,0.511,0.213,0.201,0.12650602409638553,0.391566265060241,0.3002008032128514,0.18172690763052207,9.702166065,12.522563177,22
458,da9e909,a,9759812,7168.0,551.0,18.635,870.0,49562.0,160824.0,29.057,0.4101750085394523,0.4794651288954973,0.016898069079145654,0.06433723803974363,0.0027024854829311427,0.0010950591733810203,0.02452329763507404,0.0008037131547750608,10.211,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.526,0.053,0.23800000000000002,0.11900000000000001,0.354,nan,0.142,0.091,nan,0.28600000000000003,12.288602298366305,nan,31.74,264,2369.0,3570.0,0.507,0.166,0.20199999999999999,0.24497991967871485,0.39257028112449793,0.2329317269076305,0.12951807228915665,10.221465077000001,9.511641113,12
459,4e7a691,b,930f257,14264.0,1063.0,25.725,708.0,43540.0,44286.0,21.834,0.20211710221634135,0.03529506109724436,0.7450956805902225,0.003398189637025231,0.008530558646337673,0.0,0.0029871991499513828,0.002576208662877535,13.331,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Mining-dependent,0.4,0.04,0.342,0.142,0.31,nan,0.09300000000000001,0.111,nan,0.281,11.281269759852865,nan,16.35,281,16899.0,6870.0,0.4,0.22,0.124,0.4020100502512563,0.25829145728643216,0.2311557788944724,0.1085427135678392,13.938014358,8.2647522325,0
460,3763c2b,b,a972798,28604.0,2749.0,22.546999999999997,678.0,51170.0,129399.0,25.201,0.9606576215148278,0.00483841703122795,0.017075580106041974,0.002439368586577425,0.010946918533153237,0.0,0.003941293873354435,0.00010080035481724896,5.734,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.479,0.066,0.177,0.076,0.318,0.268,0.09300000000000001,0.07,0.244,0.29100000000000004,13.450381106250402,nan,9.06,281,9670.0,9580.0,0.508,0.255,0.161,0.1282565130260521,0.4468937875751503,0.26152304609218435,0.16332665330661322,11.428571429000002,10.622261174,46
461,e83d319,a,8af7339,5807.0,826.0,39.88,423.0,38520.0,122652.0,19.029,0.7602926080586812,0.0006976350172913822,0.020600165439161246,0.19171010275167186,0.002880235999960135,0.0,0.023819252733234337,0.0,16.773,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.44,0.033,0.348,0.213,0.28,0.154,0.094,0.08,0.204,0.29100000000000004,11.506434313177033,nan,nan,226,5840.0,5899.0,0.503,0.25,0.18100000000000002,0.07545271629778671,0.3470824949698189,0.3450704225352113,0.2323943661971831,10.136586204,9.2775534748,0
462,2d04f3b,a,56f170e,44432.0,4567.0,24.204,649.0,45567.0,113918.0,26.581,0.9665308065331866,0.00984738047779133,0.00789377125913585,0.0004958399032120509,0.0018742748341415523,9.916798064241018e-05,0.0128620870893206,0.00039667192256964066,11.923,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.446,0.062,0.179,0.057,0.36700000000000005,0.363,0.139,0.081,nan,0.349,13.060197845337145,2.5,16.94,285,6320.0,3169.0,0.506,0.237,0.161,0.16067864271457086,0.4810379241516966,0.2375249500998004,0.12075848303393212,10.715992082,11.193775169,95
463,5d641ef,a,f93b51e,318005.0,80089.0,56.505,748.0,35599.0,119336.0,32.556,0.4316334813063041,0.4735402282725242,0.03772809716112353,0.001994127844638402,0.028428847714769574,0.00040082971751525664,0.02335835178820158,0.002916036194923492,21.623,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.508,0.06,0.233,0.059000000000000004,0.33399999999999996,0.26899999999999996,0.124,0.11900000000000001,0.233,0.257,12.009875250687433,29.5,11.11,351,2270.0,1250.0,0.511,0.20199999999999999,0.113,0.15963855421686748,0.23493975903614456,0.28714859437751,0.31827309236947793,14.446388007000001,9.4061404272,3952
464,1f849b3,a,bd5a09a,79937.0,9599.0,28.717,673.0,52082.0,113022.0,27.156,0.9064139618727276,0.040735556249307636,0.027392018046506008,0.002638495855950211,0.004300144009506641,0.0,0.017401987935427344,0.001117836030574326,7.933,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.47,0.053,0.125,0.043,0.28800000000000003,0.278,0.105,0.07,0.21899999999999997,0.22399999999999998,11.85904130984606,nan,11.47,260,2400.0,3450.0,0.489,0.20600000000000002,0.165,0.12250996015936255,0.3406374501992032,0.32171314741035856,0.2151394422310757,10.027167516,9.3400265949,68
465,42b7fd3,b,930f257,22474.0,2626.0,32.537,675.0,49802.0,93698.0,21.319000000000003,0.3498954079091543,0.02513198525749577,0.5281004084072118,0.003655742603845005,0.08390277916127105,0.0,0.0069329614503436604,0.002380715210678355,14.682,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.511,0.035,0.376,0.18,0.318,nan,0.095,0.07,nan,0.285,10.470052950664853,nan,26.37,256,4490.0,3130.0,0.485,0.319,0.096,0.3595617529880478,0.2619521912350597,0.25796812749003983,0.12051792828685258,19.481837245,6.448848902999999,0
466,98aa04f,a,b5e230e,378604.0,90023.0,53.868,924.0,36792.0,191930.0,36.834,0.3057436644160092,0.5927772846499845,0.054923354643102905,0.0014860322937756188,0.029481284969132413,0.00019946742198330452,0.01259636769824568,0.0027925439077662643,21.865,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.465,0.065,0.264,0.05,0.306,0.198,0.11800000000000001,0.121,0.203,0.27399999999999997,11.976638361296976,47.0,14.89,278,1589.0,1140.0,0.517,0.207,0.11599999999999999,0.14844533600802404,0.2316950852557673,0.2668004012036109,0.3530591775325978,13.132788954,8.515772652599999,2282
467,3ee9bcd,b,92a2585,2704.0,270.0,22.362,466.0,41160.0,63642.0,23.855,0.972800671489668,0.0,0.01813621647547864,0.0007094608097845638,0.0,0.0,0.008353651225068948,0.0,9.761000000000001,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.619,0.027999999999999997,0.17800000000000002,0.085,0.32899999999999996,0.08800000000000001,0.11699999999999999,0.13,0.114,0.319,8.892200509445694,nan,nan,237,930.0,1359.0,0.49700000000000005,0.207,0.26899999999999996,0.073,0.45,0.315,0.162,10.362694301,16.654330125999998,0
468,86cc60d,b,3c7c507,34355.0,2725.0,22.895,585.0,45047.0,113135.0,23.709,0.9386384188089392,0.0037860344022338593,0.0406129202150388,0.003169934315781105,0.0043723231941808355,0.0,0.009420369063825979,0.0,11.588,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.49,0.055,0.205,0.131,0.293,0.215,0.08199999999999999,0.05,0.267,0.249,11.57584721199026,nan,22.79,229,2179.0,2480.0,0.49700000000000005,0.28800000000000003,0.156,0.18600000000000003,0.436,0.264,0.114,16.180244443,10.525857944,20
469,7111611,a,e159269,742758.0,96818.0,33.871,1152.0,70721.0,293500.0,30.107,0.7254860777724436,0.02476396223395743,0.09449511921907504,0.008571371419427105,0.0940450472075532,0.0044107057129140655,0.047237558009281484,0.0009901584253480557,6.821000000000001,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.522,0.046,0.182,0.059000000000000004,0.27899999999999997,0.157,0.086,0.06,0.185,0.18,11.394750883873224,2.0,6.47,220,1570.0,1900.0,0.496,0.23399999999999999,0.11800000000000001,0.08383233532934133,0.2435129740518962,0.37624750499002,0.2964071856287425,12.769914464000001,6.8253668062,1470
470,16a7879,a,c8ee9c4,6363.0,475.0,14.886,634.0,49427.0,151990.0,18.867,0.9400124057066253,0.038437681333413375,0.0038317626108009687,0.011195149768893691,0.0,0.0,0.006523000580266922,0.0,5.722,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.531,0.045,0.192,0.063,0.33299999999999996,0.253,0.12300000000000001,0.07,nan,0.335,13.831123193317163,nan,23.96,248,nan,nan,0.513,0.20600000000000002,0.204,0.12725450901803606,0.4018036072144289,0.2955911823647294,0.1753507014028056,8.0907432379,10.153089553,1
471,2cf896d,a,930f257,47027.0,4321.0,25.771,742.0,52192.0,91239.0,24.371,0.3480056396052276,0.007819452638315318,0.629645924785265,0.0013899027068105232,0.0027798054136210465,0.0,0.009649324547281691,0.0007099503034787563,13.288,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Mining-dependent,0.425,0.048,0.307,0.134,0.28800000000000003,0.385,0.10099999999999999,0.09,nan,0.253,8.399226271259819,3.7,17.94,290,2769.0,4220.0,0.502,0.284,0.138,0.24324324324324326,0.3573573573573573,0.2602602602602603,0.13913913913913914,14.840680925,8.127039554400001,24
472,888eb67,b,26926ff,124840.0,20125.0,44.55,784.0,46240.0,116775.0,27.018,0.5748356750889464,0.1625158294639088,0.12451506562945985,0.04809141892299342,0.020794387826890987,0.00491467165169149,0.0630263924903013,0.0013065589258075534,13.859000000000002,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.397,0.047,0.226,0.09300000000000001,0.34600000000000003,0.29600000000000004,0.109,0.09,0.179,0.309,9.796529748473302,6.84,14.71,330,1239.0,1380.0,0.489,0.247,0.10300000000000001,0.10810810810810813,0.33133133133133136,0.35235235235235235,0.20820820820820826,14.937433994000001,7.968765001399999,995
473,6d9ef77,b,930f257,155878.0,14548.0,27.916999999999998,906.0,62464.0,146098.0,30.533,0.6381455753548777,0.0881808114366254,0.24742776603241726,0.0026175375012584315,0.006030403704822309,0.00020134903855834093,0.016792509815765633,0.0006040471156750226,9.412,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.496,0.049,0.276,0.129,0.29,0.134,0.098,0.079,0.19899999999999998,0.23,9.763489834938493,4.11,15.25,271,3979.0,2500.0,0.506,0.282,0.10800000000000001,0.154,0.299,0.337,0.21,13.359922136,7.2601380377,295
474,0056abb,b,f2c60ec,15862.0,1726.0,21.938000000000002,519.0,35935.0,82023.0,30.338,0.9777841892671668,0.001482380563901546,0.0066955846946694,0.0003979545137990728,0.00563105637025688,0.0,0.00800883459020634,0.0,18.047,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.336,0.096,0.22899999999999998,0.062,0.36700000000000005,0.336,0.146,0.151,nan,0.344,13.160516273643374,nan,36.06,400,5310.0,1599.0,0.499,0.23,0.146,0.22664015904572565,0.415506958250497,0.24055666003976145,0.1172962226640159,13.984692431,11.779898579000001,6
475,50421a1,a,d725a95,90287.0,10728.0,28.651,609.0,39360.0,114199.0,29.484,0.8214389513033544,0.059239735019693124,0.058367825537928075,0.004379591304957858,0.03619927641534962,0.0,0.018049528467343482,0.002325091951373508,14.642999999999999,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.441,0.055999999999999994,0.257,0.07200000000000001,0.308,0.242,0.128,0.081,0.075,0.294,12.876104856107323,3.1,14.76,277,2420.0,1769.0,0.495,0.20199999999999999,0.177,0.20837487537387836,0.2991026919242273,0.3220338983050847,0.17048853439680955,10.09058982,11.635182899,338
476,3f4b5f1,a,f02e4c4,201027.0,25319.0,28.839000000000002,685.0,48330.0,141203.0,31.666,0.9172975601043828,0.01529027713007154,0.013990454739390572,0.018584483494240103,0.010190210650605757,0.00039689233303235666,0.023952452298502732,0.0002976692497742676,9.514,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Recreation,0.504,0.05,0.10099999999999999,0.055999999999999994,0.262,0.222,0.09,0.06,0.18600000000000003,0.19,11.059417607813144,0.7,9.23,214,1309.0,839.0,0.494,0.19399999999999998,0.17,0.0688622754491018,0.2944111776447106,0.3662674650698603,0.2704590818363274,10.007308428,10.156969072999999,161
